dataset,fpr,tpr,threshold,auc
InjecAgent,0.0,0.10578747628083492,-0.8560581207275391,0.6674154481526956
InjecAgent,0.0,0.1062618595825427,-0.8544158935546875,0.6674154481526956
InjecAgent,0.0,0.10673624288425047,-0.8417272567749023,0.6674154481526956
InjecAgent,0.0,0.10721062618595825,-0.8410401344299316,0.6674154481526956
InjecAgent,0.0,0.10768500948766603,-0.8405907154083252,0.6674154481526956
InjecAgent,0.0,0.10815939278937381,-0.8337230682373047,0.6674154481526956
InjecAgent,0.0,0.10863377609108159,-0.8315420150756836,0.6674154481526956
InjecAgent,0.0,0.10910815939278938,-0.8266117572784424,0.6674154481526956
InjecAgent,0.0,0.10958254269449716,-0.8250699043273926,0.6674154481526956
InjecAgent,0.0,0.11005692599620494,-0.8203959465026855,0.6674154481526956
InjecAgent,0.0,0.11053130929791272,-0.8198676109313965,0.6674154481526956
InjecAgent,0.0,0.1110056925996205,-0.8164758682250977,0.6674154481526956
InjecAgent,0.0,0.11148007590132827,-0.8119289875030518,0.6674154481526956
InjecAgent,0.0,0.11195445920303605,-0.7998306751251221,0.6674154481526956
InjecAgent,0.0,0.11242884250474383,-0.7994022369384766,0.6674154481526956
InjecAgent,0.0,0.11290322580645161,-0.7984366416931152,0.6674154481526956
InjecAgent,0.0,0.11337760910815939,-0.7967939376831055,0.6674154481526956
InjecAgent,0.0,0.11385199240986717,-0.7964291572570801,0.6674154481526956
InjecAgent,0.0,0.11432637571157495,-0.796236515045166,0.6674154481526956
InjecAgent,0.0,0.11480075901328274,-0.7940261363983154,0.6674154481526956
InjecAgent,0.0,0.11527514231499052,-0.7837669849395752,0.6674154481526956
InjecAgent,0.0,0.1157495256166983,-0.7834477424621582,0.6674154481526956
InjecAgent,0.0,0.11622390891840607,-0.7830750942230225,0.6674154481526956
InjecAgent,0.0,0.11669829222011385,-0.771543025970459,0.6674154481526956
InjecAgent,0.0,0.11717267552182163,-0.7705299854278564,0.6674154481526956
InjecAgent,0.0,0.11764705882352941,-0.7694587707519531,0.6674154481526956
InjecAgent,0.0,0.11812144212523719,-0.7682530879974365,0.6674154481526956
InjecAgent,0.0,0.11859582542694497,-0.7673313617706299,0.6674154481526956
InjecAgent,0.0,0.11907020872865275,-0.7664551734924316,0.6674154481526956
InjecAgent,0.0,0.11954459203036052,-0.7596890926361084,0.6674154481526956
InjecAgent,0.0,0.12001897533206832,-0.759608268737793,0.6674154481526956
InjecAgent,0.0,0.1204933586337761,-0.7577342987060547,0.6674154481526956
InjecAgent,0.0,0.12096774193548387,-0.7559669017791748,0.6674154481526956
InjecAgent,0.0,0.12144212523719165,-0.7461566925048828,0.6674154481526956
InjecAgent,0.0,0.12191650853889943,-0.7449531555175781,0.6674154481526956
InjecAgent,0.0,0.12239089184060721,-0.74381422996521,0.6674154481526956
InjecAgent,0.0,0.12286527514231499,-0.7406339645385742,0.6674154481526956
InjecAgent,0.0,0.12333965844402277,-0.7394702434539795,0.6674154481526956
InjecAgent,0.0,0.12381404174573055,-0.736241340637207,0.6674154481526956
InjecAgent,0.0,0.12428842504743833,-0.7318100929260254,0.6674154481526956
InjecAgent,0.0,0.1247628083491461,-0.7278907299041748,0.6674154481526956
InjecAgent,0.0,0.1252371916508539,-0.7129454612731934,0.6674154481526956
InjecAgent,0.0,0.12571157495256166,-0.7083430290222168,0.6674154481526956
InjecAgent,0.0,0.12618595825426945,-0.7054059505462646,0.6674154481526956
InjecAgent,0.0,0.12666034155597722,-0.702782392501831,0.6674154481526956
InjecAgent,0.0,0.127134724857685,-0.7025914192199707,0.6674154481526956
InjecAgent,0.0,0.12760910815939278,-0.6984386444091797,0.6674154481526956
InjecAgent,0.0,0.12808349146110057,-0.695692777633667,0.6674154481526956
InjecAgent,0.0,0.12855787476280836,-0.6941516399383545,0.6674154481526956
InjecAgent,0.0,0.12903225806451613,-0.6907272338867188,0.6674154481526956
InjecAgent,0.0,0.12950664136622392,-0.6882188320159912,0.6674154481526956
InjecAgent,0.0,0.12998102466793168,-0.6860206127166748,0.6674154481526956
InjecAgent,0.0,0.13045540796963948,-0.6851496696472168,0.6674154481526956
InjecAgent,0.0,0.13092979127134724,-0.6779563426971436,0.6674154481526956
InjecAgent,0.0,0.13140417457305503,-0.6712441444396973,0.6674154481526956
InjecAgent,0.0,0.1318785578747628,-0.6668868064880371,0.6674154481526956
InjecAgent,0.0,0.1323529411764706,-0.666649580001831,0.6674154481526956
InjecAgent,0.0,0.13282732447817835,-0.664776086807251,0.6674154481526956
InjecAgent,0.0,0.13330170777988615,-0.663938045501709,0.6674154481526956
InjecAgent,0.0,0.13377609108159394,-0.6618466377258301,0.6674154481526956
InjecAgent,0.0,0.1342504743833017,-0.6611928939819336,0.6674154481526956
InjecAgent,0.0,0.1347248576850095,-0.6587820053100586,0.6674154481526956
InjecAgent,0.0,0.13519924098671726,-0.6584672927856445,0.6674154481526956
InjecAgent,0.0,0.13567362428842505,-0.6557743549346924,0.6674154481526956
InjecAgent,0.0,0.13614800759013282,-0.6521024703979492,0.6674154481526956
InjecAgent,0.0,0.1366223908918406,-0.6503047943115234,0.6674154481526956
InjecAgent,0.0,0.13709677419354838,-0.6489923000335693,0.6674154481526956
InjecAgent,0.0,0.13757115749525617,-0.6446866989135742,0.6674154481526956
InjecAgent,0.0,0.13804554079696393,-0.6413958072662354,0.6674154481526956
InjecAgent,0.0,0.13851992409867173,-0.638679027557373,0.6674154481526956
InjecAgent,0.0,0.13899430740037952,-0.635009765625,0.6674154481526956
InjecAgent,0.0,0.13946869070208728,-0.6345334053039551,0.6674154481526956
InjecAgent,0.0,0.13994307400379508,-0.6343469619750977,0.6674154481526956
InjecAgent,0.0,0.14041745730550284,-0.6334199905395508,0.6674154481526956
InjecAgent,0.0,0.14089184060721063,-0.6321697235107422,0.6674154481526956
InjecAgent,0.0,0.1413662239089184,-0.6280035972595215,0.6674154481526956
InjecAgent,0.0,0.1418406072106262,-0.6273505687713623,0.6674154481526956
InjecAgent,0.0,0.14231499051233396,-0.6222476959228516,0.6674154481526956
InjecAgent,0.0,0.14278937381404175,-0.6203937530517578,0.6674154481526956
